ID,SEX_FEMALE,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,avg_bill_amt,avg_pay_amt,credit_utilization,payment_ratio_1,payment_ratio_2,payment_ratio_3,payment_ratio_4,payment_ratio_5,payment_ratio_6,avg_payment_ratio,bill_to_limit_ratio,max_delay,delay_count
9090,1,1,0,0,0,0,1,0,180000,31,4,4,4,3,2,2,83020.0,84654.0,82852.0,81162.0,79958.0,178148.0,3500.0,0.0,0,0.0,65607.55999999991,0.0,1,98299.0,11517.926666666652,0.5461055555252164,0.04215851602023609,0.0,0.0,0.0,0.820525275769778,0.0,0.14378063196500235,0.4612222221965988,4,6
9091,1,0,1,0,0,0,1,0,500000,28,0,0,0,0,0,0,215459.0,201715.0,141177.0,130352.0,126422.0,113148.0,7412.0,4721.0,3854,3622.0,3433.0,3201.0,0,154712.16666666666,4373.833333333333,0.3094243333271448,0.03440097651989474,0.023404308058399225,0.02729906429517556,0.027786301706149503,0.02715508376706586,0.02829038074026938,0.028056019181159044,0.43091799999138164,0,0
9092,1,0,0,1,0,0,1,0,240000,50,0,0,0,0,0,0,223045.0,218120.0,221051.0,191997.0,196221.0,200058.0,9490.0,8163.0,6753,7197.0,7176.0,5265.0,0,208415.33333333334,7340.666666666667,0.8683972221860391,0.042547467999731,0.03742435356684394,0.030549511198773135,0.03748496070251098,0.036571009219196725,0.026317367963290646,0.03514911177505774,0.9293541666279436,0,0
9093,0,0,1,0,0,0,1,0,50000,23,0,0,-1,-1,-2,-2,30101.0,0.0,780.0,0.0,0.0,0.0,434.0,780.0,0,0.0,0.0,0.0,0,5146.833333333333,202.33333333333334,0.10293666664607933,0.014418125643666324,5.0,0.0,0.0,0.0,0.0,0.8357363542739443,0.602019999879596,0,0
9094,1,0,1,0,0,1,0,0,50000,30,2,0,0,-2,-2,-2,6425.0,4580.0,0.0,0.0,0.0,0.0,1050.0,0.0,0,0.0,0.0,0.0,1,1834.1666666666667,175.0,0.036683333325996666,0.16342412451361868,0.0,0.0,0.0,0.0,0.0,0.027237354085603113,0.12849999997429998,2,1
9095,0,1,0,0,0,0,1,0,220000,38,0,0,0,0,0,0,197600.0,201708.0,121499.0,124409.0,68319.0,0.0,8200.0,5100.0,5400,3300.0,0.0,0.0,0,118922.5,3666.6666666666665,0.5405568181572474,0.04149797570850203,0.02528407400797192,0.044444810245351817,0.026525412148638763,0.0,0.0,0.022958712018410755,0.8981818181409917,0,0
9096,0,0,1,0,0,1,0,0,200000,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
9097,1,1,0,0,0,1,0,0,230000,35,-1,-1,-1,-1,-1,-1,4043.0,10609.0,4982.0,43509.0,2271.0,13486.0,10670.0,5008.0,43736,2282.0,13553.0,2980.0,0,13150.0,13038.166666666666,0.05717391304099244,2.6391293593865943,0.47205203129418416,5.0,0.05244891861453952,5.0,0.22096989470562065,2.230766700666823,0.017578260868800946,-1,0
9098,0,0,0,1,0,0,1,0,20000,56,0,0,0,0,0,0,15552.0,16596.0,17609.0,17329.0,17850.0,18046.0,1300.0,1300.0,700,800.0,602.0,600.0,0,17163.666666666668,883.6666666666666,0.8581833329042418,0.08359053497942387,0.07833212822366835,0.039752399341245956,0.046165387500721335,0.03372549019607843,0.03324836528870664,0.05246905092164076,0.7775999996112,0,0
9099,1,1,0,0,0,1,0,0,130000,37,2,2,2,2,2,2,41795.0,43914.0,44396.0,45365.0,46093.0,47185.0,3100.0,1500.0,2000,1600.0,2000.0,2000.0,1,44791.333333333336,2033.3333333333333,0.3445487179222142,0.0741715516210073,0.03415767181308922,0.045049103522839896,0.035269480877328334,0.04339053652398412,0.04238635159478648,0.04573744932550589,0.32149999997526924,2,6
9100,0,0,1,0,0,1,0,0,100000,50,0,0,0,0,0,0,95549.0,98909.0,81181.0,48194.0,40692.0,18110.0,5025.0,2939.0,18263,15761.0,418.0,583.0,0,63772.5,7164.833333333333,0.6377249999362274,0.052590817276999234,0.029714181722593495,0.22496643303235977,0.32703241067352784,0.01027228939349258,0.032192159028161235,0.11279471518785568,0.9554899999044509,0,0
9101,0,0,1,0,0,0,1,0,20000,39,0,0,0,0,0,0,15972.0,16432.0,17618.0,17365.0,17719.0,17740.0,1500.0,1600.0,347,354.0,355.0,0.0,1,17141.0,692.6666666666666,0.857049999571475,0.09391435011269722,0.09737098344693282,0.01969576569417641,0.020385833573279586,0.020034990687962075,0.0,0.041900320585841345,0.7985999996007,0,0
9102,1,0,1,0,0,0,1,0,50000,26,0,0,0,-1,0,0,48801.0,50140.0,48776.0,19251.0,19650.0,14974.0,2144.0,1000.0,19251,622.0,558.0,290.0,0,33598.666666666664,3977.5,0.6719733331989386,0.043933525952337044,0.01994415636218588,0.39468181072658687,0.032310009869617164,0.028396946564885495,0.01936690263122746,0.08977222535113998,0.9760199998047959,0,0
9103,0,0,0,1,0,1,0,0,140000,45,2,2,2,2,2,2,78663.0,76839.0,80561.0,83643.0,82183.0,90823.0,0.0,5000.0,5000,0.0,10000.0,0.0,1,82118.66666666667,3333.3333333333335,0.5865619047200076,0.0,0.06507112273715171,0.06206477079480145,0.0,0.12167966611099619,0.0,0.041469259940491554,0.5618785713884373,2,6
9104,0,0,1,0,0,0,1,0,90000,32,0,0,0,0,0,0,23730.0,24693.0,6470.0,9882.0,28283.0,27893.0,2000.0,5000.0,5000,25000.0,22000.0,5000.0,0,20158.5,10666.666666666666,0.22398333330844628,0.08428150021070376,0.20248653464544608,0.7727975270479135,2.529852256628213,0.7778524201817346,0.17925644426917148,0.7577544471638636,0.2636666666373704,0,0
9105,1,1,0,0,0,1,0,0,290000,39,1,-1,-1,0,0,-1,1358.0,2586.0,11101.0,21101.0,2833.0,4820.0,2613.0,11101.0,10000,2839.0,4826.0,1352.0,0,7299.833333333333,5455.166666666667,0.025171839079591772,1.9241531664212077,4.292730085073472,0.9008197459688316,0.1345433865693569,1.7034945287680903,0.2804979253112033,1.5393731396853605,0.0046827586205281805,1,1
9106,1,0,1,0,0,0,1,0,180000,34,0,0,0,0,0,0,181385.0,170946.0,171079.0,126724.0,125786.0,127419.0,8194.0,8500.0,4600,5000.0,4600.0,5000.0,1,150556.5,5982.333333333333,0.836424999953532,0.045174628552526394,0.049723304435318756,0.026888162778599362,0.039455825258041095,0.0365700475410618,0.03924061560677764,0.03950876402872084,1.0076944443884615,0,0
9107,1,0,0,1,0,1,0,0,200000,57,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
9108,0,1,0,0,0,1,0,0,110000,32,2,2,2,2,2,2,95686.0,98374.0,99562.0,100532.0,102779.0,100966.0,5100.0,3700.0,3500,4000.0,0.0,10060.0,1,99649.83333333333,4393.333333333333,0.9059075756752204,0.05329933323579207,0.03761156403114644,0.03515397440790663,0.03978832610512076,0.0,0.09963750173325674,0.04424844991887044,0.8698727271936479,2,6
9109,0,0,0,1,0,0,1,0,50000,28,0,0,0,0,0,0,17141.0,18361.0,19214.0,15519.0,15129.0,13747.0,1500.0,1211.0,516,520.0,622.0,5000.0,0,16518.5,1561.5,0.33036999993392596,0.08750948019368765,0.0659550133434998,0.0268554179244301,0.03350731361556801,0.04111309405776985,0.3637157197934095,0.10310933982139414,0.34281999993143597,0,0
9110,1,0,1,0,0,1,0,0,290000,48,-2,-2,-2,-2,-2,-2,10608.0,34470.0,11888.0,27114.0,3501.0,12511.0,34470.0,11890.0,27114,3501.0,12511.0,5797.0,0,16682.0,15880.5,0.05752413792905089,3.2494343891402715,0.3449376269219611,2.28078734858681,0.12912148705465812,3.573550414167381,0.4633522500199824,1.6735305859818441,0.03657931034356623,-2,0
9111,0,1,0,0,0,1,0,0,380000,46,2,2,2,2,2,2,88069.0,90418.0,88327.0,92492.0,94617.0,96579.0,4400.0,0.0,6300,3500.0,3400.0,0.0,1,91750.33333333333,2933.3333333333335,0.24144824560768116,0.049960826170389126,0.0,0.07132586864718603,0.03784111058253687,0.0359343458363719,0.0,0.03251035853941398,0.2317605263096905,2,6
9112,0,0,1,0,0,1,0,0,480000,39,0,0,0,0,0,0,350110.6799999999,337495.28,300134.0,304997.27,285868.33,279505.05999999965,15000.0,30000.0,20000,12000.0,12500.0,12200.0,0,309685.1033333333,16950.0,0.6451772985976698,0.04284359448846292,0.0888901320338465,0.06663690218369128,0.03934461446163108,0.04372642467950192,0.04364858367859249,0.05418170858762103,0.7293972499848039,0,0
9113,1,0,1,0,0,0,1,0,30000,22,0,0,-2,-2,-2,-2,18830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3138.3333333333335,0.0,0.10461111107624074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6276666664574444,0,0
9114,0,1,0,0,0,1,0,0,380000,50,0,0,0,0,0,0,211463.0,201613.0,191343.0,184267.0,172328.0,230031.0,10000.0,10000.0,10000,20000.0,65607.55999999991,50000.0,0,198507.5,27601.259999999984,0.5223881578809898,0.04728959676160841,0.049599976192011425,0.05226216793925045,0.10853815387454074,0.38071329093356804,0.217362007729393,0.14262753223839533,0.5564815789327241,0,0
9115,1,1,0,0,0,1,0,0,340000,42,0,0,0,0,0,0,221587.0,216472.0,218817.0,223329.0,226176.0,230921.0,8409.0,8500.0,8500,8500.0,8500.0,8500.0,0,222883.66666666666,8484.833333333334,0.6555401960591507,0.03794897715118667,0.03926604826490262,0.038845245113496664,0.038060439978686154,0.03758135257498585,0.036809125198661016,0.03808519804698649,0.6517264705690669,0,0
9116,1,0,1,0,0,0,1,0,30000,22,0,0,-1,-1,2,2,17358.0,-36.0,23114.0,24727.0,24192.0,25905.0,0.0,23150.0,2000,0.0,2119.0,0.0,0,19210.0,4544.833333333333,0.6403333331198889,0.0,5.0,0.0865276455827637,0.0,0.08759093915343916,0.0,0.8623530974560337,0.5785999998071334,2,2
9117,0,0,0,1,0,1,0,0,200000,29,-1,-1,-1,-1,-1,-1,15456.0,46620.0,22935.0,8335.0,971.0,4278.0,46722.0,22985.0,8346,971.0,4296.0,21767.0,0,16432.5,17514.5,0.08216249999589188,3.0229037267080745,0.49302874302874306,0.36389797253106604,0.11649670065986803,4.424304840370752,5.0,2.2367719972164175,0.07727999999613601,-1,0
9118,1,1,0,0,0,0,1,0,360000,30,0,0,0,0,0,0,40514.0,31871.0,27793.0,19409.0,18093.0,10800.0,1800.0,2025.0,3000,2000.0,1000.0,2000.0,0,24746.666666666668,1970.8333333333333,0.06874074073883128,0.04442908624179296,0.06353738508361834,0.10794084841506854,0.10304497913339172,0.055269993920300665,0.18518518518518517,0.09323457966322624,0.1125388888857628,0,0
9119,0,1,0,0,0,1,0,0,160000,49,-1,-1,2,-1,-1,-1,316.0,632.0,316.0,316.0,316.0,316.0,632.0,0.0,316,316.0,316.0,316.0,1,368.6666666666667,316.0,0.0023041666665226564,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0019749999998765625,2,1
9120,0,0,1,0,0,0,1,0,50000,40,1,1,-1,-1,0,0,50209.0,-200.0,409.0,29148.0,30270.0,22814.0,0.0,2931.0,30000,5270.0,2814.0,3089.0,0,22108.333333333332,7350.666666666667,0.4421666665782333,0.0,5.0,5.0,0.18080142719912173,0.09296333002973241,0.13539931620934514,1.7348606789063663,1.0041799997991638,1,2
9121,0,0,1,0,0,0,1,0,200000,32,-2,-2,-2,-2,-2,-2,1473.0,1473.0,390.0,390.0,540.0,390.0,1473.0,390.0,390,540.0,390.0,0.0,0,776.0,530.5,0.003879999999806,1.0,0.26476578411405294,1.0,1.3846153846153846,0.7222222222222222,0.0,0.7286005651586099,0.00736499999963175,-2,0
9122,0,0,1,0,0,0,1,0,60000,30,0,0,0,0,0,0,39264.0,41622.0,42627.0,43914.0,45053.0,46303.0,3000.0,2000.0,2000,2000.0,2000.0,2000.0,0,43130.5,2166.6666666666665,0.7188416665468597,0.07640586797066015,0.04805151122002787,0.04691861965420977,0.04554356241745229,0.044392160344483164,0.04319374554564499,0.0507509111920797,0.6543999998909333,0,0
9123,1,0,0,1,0,1,0,0,80000,53,-1,2,-1,-1,-1,-1,780.0,390.0,390.0,390.0,390.0,1320.0,0.0,390.0,390,390.0,1320.0,0.0,0,610.0,415.0,0.007624999999046875,0.0,1.0,1.0,1.0,3.3846153846153846,0.0,1.064102564102564,0.00974999999878125,2,1
9124,1,0,1,0,0,1,0,0,100000,38,2,2,0,0,0,0,50721.0,49635.0,50509.0,51666.0,52834.0,54955.0,0.0,2000.0,2000,2000.0,3000.0,3000.0,1,51720.0,2000.0,0.51719999994828,0.0,0.04029414727510829,0.039596903522144566,0.03871017690550846,0.05678161789756596,0.05459011918842689,0.03832882746479236,0.507209999949279,2,2
9125,0,1,0,0,0,1,0,0,330000,37,-2,-2,-2,-1,-1,-1,18807.0,15865.0,34284.0,2780.0,20247.0,1806.0,2087.0,10054.0,2840,21101.0,1814.0,1861.0,1,15631.5,6626.166666666667,0.047368181816746416,0.1109693199340671,0.6337220296249606,0.08283747520709368,5.0,0.08959352002765841,1.030454042081949,1.1579293978126215,0.05699090908918209,-1,0
9126,1,1,0,0,0,0,1,0,500000,44,-2,-2,-2,-2,-2,-2,0.0,5218.0,3981.0,0.0,3672.0,7617.0,5218.0,3981.0,0,3672.0,7617.0,2691.0,0,3414.6666666666665,3863.1666666666665,0.006829333333196746,5.0,0.7629359908010732,0.0,5.0,2.0743464052287583,0.3532886963371406,2.1984285153944954,0.0,-2,0
9127,1,0,1,0,0,1,0,0,180000,32,0,0,0,0,0,0,54842.0,55435.0,56810.0,63562.0,41150.0,0.0,2073.0,2359.0,8000,3000.0,0.0,0.0,0,45299.833333333336,2572.0,0.25166574072675935,0.037799496736078186,0.042554342924145394,0.1408202781200493,0.04719801139045342,0.0,0.0,0.04472868819512105,0.30467777776085125,0,0
9128,1,0,1,0,0,1,0,0,200000,44,0,0,0,2,0,0,120515.0,117292.0,24612.0,19527.0,16471.0,13408.0,3030.0,4452.0,0,708.0,656.0,1000.0,0,51970.833333333336,1641.0,0.259854166653674,0.025142098493963407,0.03795655287658152,0.0,0.036257489629743435,0.03982757573917795,0.07458233890214797,0.03562767594026905,0.6025749999698713,2,1
9129,1,1,0,0,0,1,0,0,420000,39,0,0,0,0,0,0,304964.0,312224.0,315822.0,275393.0,278745.0,244543.0,14000.0,11230.0,10000,8091.0,6965.0,6362.0,0,288615.1666666667,9441.333333333334,0.6871789682376068,0.045907057882241836,0.03596776673157733,0.03166340533591707,0.029379831731380247,0.02498699528242659,0.026015874508777598,0.032320155245386784,0.7261047618874736,0,0
9130,1,0,1,0,0,0,1,0,110000,23,0,0,0,0,0,0,34486.0,43872.0,45140.0,46885.0,48129.0,49327.0,10000.0,2000.0,2500,2000.0,2000.0,2000.0,0,44639.833333333336,3416.6666666666665,0.4058166666297742,0.2899727425621991,0.045587162654996356,0.05538325210456358,0.04265756638583769,0.041554987637391176,0.04054574573762848,0.08595024284710273,0.3135090908805901,0,0
9131,1,0,1,0,0,1,0,0,50000,24,2,0,0,0,0,0,50710.0,45641.0,29259.0,9442.0,9792.0,9684.0,1974.0,1552.0,334,498.0,500.0,493.0,1,25754.666666666668,891.8333333333334,0.5150933332303147,0.038927233287320055,0.03400451348568173,0.011415291021566014,0.05274306291040034,0.05106209150326797,0.050908715406856674,0.03984348460251547,1.01419999979716,2,1
9132,1,0,0,1,0,1,0,0,130000,46,0,0,0,0,0,0,17505.0,18529.0,19545.0,20217.0,20890.0,21541.0,1312.0,1328.0,1000,1000.0,1000.0,799.0,1,19704.5,1073.1666666666667,0.15157307691141744,0.07495001428163382,0.0716714339683739,0.05116398055768739,0.04946332294603552,0.04786979415988511,0.037092057007566966,0.05536843382019712,0.13465384614348816,0,0
9133,0,0,1,0,0,1,0,0,250000,36,0,0,0,0,0,0,168899.0,174479.0,157088.0,136787.0,139385.0,122947.0,10000.0,8300.0,5200,5500.0,5000.0,5000.0,0,149930.83333333334,6500.0,0.5997233333093445,0.059206981687280565,0.04757019469391732,0.03310246486046038,0.040208499345698055,0.035871865695734834,0.0406679300836946,0.04277132272779762,0.6755959999729761,0,0
9134,1,0,1,0,0,0,1,0,50000,26,-1,-1,-1,-2,-1,3,528.0,378.0,-150.0,-212.02,2057.0,1206.0,378.0,0.0,0,3263.0,0.0,0.0,0,634.4966666666667,606.8333333333334,0.012689933330795346,0.7159090909090909,0.0,0.0,5.0,0.0,0.0,0.9526515151515151,0.010559999997888,3,1
9135,0,0,1,0,0,1,0,0,260000,43,0,0,0,0,0,0,99523.0,76712.0,55185.0,82040.0,60867.0,59005.0,3514.0,3049.0,58312,3018.0,3020.0,1511.0,0,72222.0,12070.666666666666,0.27777692306623936,0.03530842116897601,0.0397460631974137,1.05666394853674,0.036786933203315456,0.049616376690160516,0.02560799932209135,0.20728829035311616,0.3827807692160469,0,0
9136,0,0,1,0,0,1,0,0,240000,54,0,0,2,0,0,0,16135.0,249258.0,243589.0,204754.0,201426.0,198736.0,66522.17999999854,30.0,7046,7023.0,10005.0,8014.0,0,185649.66666666666,16440.029999999755,0.7735402777455469,4.122849705608834,0.00012035722022964157,0.028925772510252926,0.03429969622083085,0.04967084686187483,0.04032485307141132,0.712698538582239,0.06722916666386546,2,1
9137,1,1,0,0,0,0,1,0,300000,28,0,0,2,0,0,0,24763.0,33484.0,31501.0,32678.0,36147.0,40503.0,10700.0,0.0,2000,4000.0,5000.0,0.0,0,33179.333333333336,3616.6666666666665,0.11059777777409119,0.4320962726648629,0.0,0.0634900479349862,0.1224065120264398,0.13832406562093674,0.0,0.1260528163745376,0.08254333333058188,2,1
9138,1,1,0,0,0,1,0,0,200000,35,-1,-1,-1,-1,-1,-1,82831.0,15081.0,32105.0,4476.0,6491.0,1262.0,15089.0,32130.0,4476,6619.0,1262.0,1974.0,0,23707.666666666668,10258.333333333334,0.11853833332740643,0.18216609723412733,2.1304953252436842,0.1394175362093132,1.4787756925826632,0.19442304729625637,1.5641838351822503,0.9482435889580492,0.4141549999792923,-1,0
9139,1,0,0,1,0,1,0,0,500000,46,-1,-1,-1,-1,-1,-1,22921.0,11441.0,23471.0,30871.0,17314.0,10000.0,11444.0,23537.0,31171,17348.0,10000.0,10000.0,0,19336.333333333332,17250.0,0.03867266666589321,0.49928013611971556,2.0572502403636044,1.3280644199224576,0.5619513459233585,0.5775672865888876,1.0,1.0040189048196708,0.04584199999908316,-1,0
9140,1,0,1,0,0,0,1,0,130000,29,0,0,2,0,0,2,88345.0,94597.0,92077.0,93272.0,96298.0,95745.0,8600.0,0.0,3500,7100.0,3600.0,2900.0,0,93389.0,4283.333333333333,0.7183769230216633,0.09734563359556285,0.0,0.038011664150656516,0.07612145123938588,0.03738395397619888,0.030288787926262467,0.04652524848134443,0.6795769230246479,2,2
9141,1,1,0,0,0,0,1,0,150000,28,-2,-2,-2,-2,-2,-2,9625.0,2099.0,5306.0,8240.0,1686.0,149.0,2099.0,5306.0,8240,1686.0,149.0,1760.0,0,4517.5,3206.6666666666665,0.03011666666465889,0.21807792207792207,2.527870414483087,1.552958914436487,0.2046116504854369,0.08837485172004746,5.0,1.5986489588671635,0.06416666666238889,-2,0
9142,0,1,0,0,0,0,1,0,200000,30,-2,-1,0,0,0,2,-81.0,9208.0,103360.0,77818.0,26276.0,3235.0,15143.0,76651.01999999999,292,10019.0,16.0,810.0,0,36636.0,17155.17,0.183179999990841,5.0,5.0,0.002825077399380805,0.12874913259143128,0.0006089206880803775,0.250386398763524,1.7304282549070695,0.0,2,1
9143,1,0,1,0,0,1,0,0,80000,34,1,2,2,2,2,2,46461.0,47526.0,46466.0,48183.0,49057.0,51091.0,2100.0,0.0,2800,1800.0,3000.0,0.0,1,48130.666666666664,1616.6666666666667,0.6016333332581291,0.04519919932846904,0.0,0.06025911419102139,0.037357574248178815,0.061153352222924354,0.0,0.033994873331765596,0.5807624999274047,2,6
9144,1,0,1,0,0,1,0,0,60000,34,0,0,0,0,0,0,30834.0,33011.0,33434.0,34935.0,36344.0,37803.0,3000.0,2000.0,3000,4000.0,3000.0,3000.0,0,34393.5,3000.0,0.5732249999044625,0.0972951936174353,0.0605858653176214,0.08972901836453909,0.11449835408616,0.0825445740699978,0.07935878104912308,0.08733529775081278,0.51389999991435,0,0
9145,0,0,1,0,0,1,0,0,360000,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
9146,1,0,0,0,1,1,0,0,110000,37,0,0,0,0,0,0,70204.0,69876.0,69584.0,59666.0,60916.0,61423.0,2745.0,2800.0,2200,2200.0,2207.0,3003.0,0,65278.166666666664,2525.8333333333335,0.5934378787339298,0.039100336163181586,0.040070982883965885,0.03161646355484019,0.03687192035665203,0.03623021866176374,0.04889048076453446,0.03879673373082298,0.638218181760162,0,0
9147,1,0,0,1,0,1,0,0,70000,35,3,2,2,2,0,0,69852.0,67531.0,28650.0,27590.0,27850.0,28085.0,0.0,2708.0,0,1010.0,1013.0,2000.0,1,41593.0,1121.8333333333333,0.5941857142008306,0.0,0.04010010217529727,0.0,0.03660746647335991,0.03637342908438061,0.07121239095602634,0.03071556478151069,0.9978857141431592,3,4
9148,0,1,0,0,0,0,1,0,50000,27,1,-2,-1,2,2,2,0.0,0.0,71.0,71.0,3871.0,3612.0,0.0,71.0,0,3800.0,0.0,0.0,1,1270.8333333333333,645.1666666666666,0.02541666666158333,0.0,5.0,0.0,5.0,0.0,0.0,1.6666666666666667,0.0,2,4
9149,1,0,1,0,0,0,1,0,10000,46,0,0,2,2,3,2,2496.0,4245.0,4525.0,5450.0,5073.0,4843.0,1800.0,500.0,1000,0.0,0.0,800.0,1,4438.666666666667,683.3333333333334,0.4438666662228,0.7211538461538461,0.11778563015312132,0.22099447513812154,0.0,0.0,0.1651868676440223,0.20418680318151852,0.2495999997504,3,4
9150,0,1,0,0,0,1,0,0,120000,51,0,0,0,0,0,0,117446.0,117781.0,122030.0,114294.0,114144.0,116894.0,4400.0,8002.0,4200,4200.0,8000.0,4000.0,0,117098.16666666667,5467.0,0.9758180554742374,0.03746402602046898,0.06793965070766932,0.03441776612308449,0.03674733581815318,0.07008690776562938,0.03421903604975448,0.046812453747459966,0.9787166665851069,0,0
9151,0,0,1,0,0,1,0,0,220000,41,-1,-1,-1,-1,-1,-1,8840.0,1369.0,5924.0,1759.0,1824.0,7022.0,6643.0,5924.0,1759,1824.0,7022.0,2515.0,0,4456.333333333333,4281.166666666667,0.020256060605139875,0.7514705882352941,4.327246165084003,0.2969277515192438,1.03695281409892,3.849780701754386,0.3581600683565936,1.7700896815080733,0.04018181817999174,-1,0
9152,0,1,0,0,0,0,1,0,440000,33,-1,2,-1,2,-1,3,1137.0,343.0,812.0,168.0,2653.0,2203.0,0.0,1300.0,0,2777.0,0.0,0.0,1,1219.3333333333333,679.5,0.002771212121149139,0.0,3.7900874635568513,0.0,5.0,0.0,0.0,1.4650145772594751,0.0025840909090321796,3,3
9153,0,0,1,0,0,1,0,0,50000,49,-1,-1,-1,-1,0,-1,1261.0,1261.0,1261.0,480.0,390.0,540.0,1261.0,1261.0,480,300.0,540.0,780.0,0,865.5,770.3333333333334,0.017309999996537997,1.0,1.0,0.38065027755749403,0.625,1.3846153846153846,1.4444444444444444,0.9724516844362205,0.025219999994956,0,0
9154,0,0,1,0,0,0,1,0,210000,32,0,0,2,0,0,0,155913.0,165227.0,161427.0,164860.0,187329.0,186079.0,13000.0,0.0,5666,24886.0,6282.0,6494.0,0,170139.16666666666,9388.0,0.8101865078979277,0.08337983362516276,0.0,0.035099456720375156,0.15095232318330704,0.03353458354018865,0.034899155734929785,0.0563108921339939,0.7424428571075028,2,1
9155,1,0,1,0,0,0,1,0,490000,34,0,-1,-1,0,0,-1,13955.0,10859.0,57426.0,35554.0,15858.0,23033.0,52280.0,57428.0,1068,3000.0,23033.0,20225.0,0,26114.166666666668,26172.333333333332,0.053294217685987195,3.746327481189538,5.0,0.018597847664820814,0.08437869156775608,1.4524530205574473,0.8780879607519646,1.8633075002885882,0.02847959183615348,0,0
9156,0,1,0,0,0,0,1,0,160000,30,-1,-1,-1,-1,-1,-1,4180.0,7781.0,1256.0,14160.0,6180.0,2000.0,7781.0,1276.0,14160,6180.0,2000.0,290.0,0,5926.166666666667,5281.166666666667,0.03703854166435176,1.8614832535885169,0.16398920447243284,5.0,0.4364406779661017,0.32362459546925565,0.145,1.3217562885827179,0.02612499999836719,-1,0
9157,1,0,1,0,0,1,0,0,180000,39,0,0,0,0,0,0,46202.0,47359.0,48316.0,28220.0,29260.0,30173.0,2200.0,2111.0,1015,1500.0,1400.0,5350.0,0,38255.0,2262.6666666666665,0.2125277777659707,0.04761698627765032,0.04457442091260373,0.02100753373623644,0.05315379163713678,0.04784688995215311,0.17731084081794982,0.06525174388895504,0.2566777777635179,0,0
9158,1,0,1,0,0,1,0,0,330000,45,0,0,0,0,0,0,123813.0,127050.0,135631.0,138036.0,141330.0,144529.0,5100.0,10600.0,5000,5000.0,5000.0,5000.0,0,135064.83333333334,5950.0,0.4092873737249711,0.0411911511715248,0.08343171979535616,0.03686472856500358,0.03622243472717262,0.03537819288190759,0.03459513315666752,0.04461389338293872,0.37519090907953967,0,0
9159,0,0,1,0,0,0,1,0,20000,34,0,0,2,0,0,0,17650.0,18740.0,18373.0,18768.0,19315.0,20836.0,2500.0,1000.0,1000,1000.0,2000.0,0.0,0,18947.0,1250.0,0.947349999526325,0.141643059490085,0.05336179295624333,0.05442769281010178,0.05328218243819267,0.10354646647683148,0.0,0.06771019902857571,0.88249999955875,2,1
9160,1,0,1,0,0,0,1,0,120000,37,0,0,0,0,0,0,93822.0,96916.0,99051.0,99927.0,101541.0,103379.0,4848.0,4877.0,3625,3600.0,3751.0,3900.0,0,99106.0,4100.166666666667,0.8258833332645097,0.05167231566157191,0.05032192826777828,0.03659730845725939,0.036026299198414845,0.036940743148087964,0.037725263351357625,0.041547309680745,0.7818499999348458,0,0
9161,1,1,0,0,0,0,1,0,360000,30,-2,-2,-2,-2,-2,-2,-28.0,-28.0,1072.0,1980.0,10780.0,2036.0,0.0,1100.0,2025,10819.0,2110.0,5600.0,0,2635.3333333333335,3609.0,0.007320370370167027,0.0,5.0,1.8889925373134329,5.0,0.19573283858998144,2.75049115913556,2.4725360891731625,0.0,-2,0
9162,1,0,0,0,1,0,1,0,440000,29,0,0,0,0,0,0,217407.0,219860.0,265058.0,142132.0,92400.0,0.0,8005.0,50000.0,7000,9000.0,0.0,1058.0,0,156142.83333333334,12510.5,0.3548700757495105,0.03682034157133855,0.22741744746656964,0.026409314187838134,0.0633214195255115,0.0,5.0,0.8923280871252096,0.49410681817058844,0,0
