ID,SEX_FEMALE,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill_amt,avg_pay_amt,credit_utilization,payment_ratio_1,payment_ratio_2,payment_ratio_3,payment_ratio_4,payment_ratio_5,payment_ratio_6,avg_payment_ratio,bill_to_limit_ratio,max_delay,delay_count,default payment next month
7458,1,0,1,0,0,1,0,0,-0.5236425282132975,-0.15920001854173257,0,0,0,0,0,0,0.7546490607531756,0.7754957248234621,0.8768904559662266,0.9882854356841007,1.0872747597258343,1.1346494711758965,-0.04554846086361476,-0.008578883010218932,-0.058099567252895744,-0.026578259409164376,-1.2500993882320401e-05,-0.06829086049564259,0.9691093617070117,-0.05664337011236276,1.8436973867848434,-0.4146153763096268,-0.4132453179949725,-0.4018993147905141,-0.3895138651548082,-0.39860302502681216,-0.4075310627766779,-0.7264078890169416,1.482328646878039,0,0,0
7459,1,0,1,0,0,1,0,0,-0.6804014153291519,0.17082420508503052,1,2,-1,-1,-1,-1,-0.6896688583001681,-0.6881484467132863,-0.6672231463156746,-0.6619632208958265,-0.6833436563898934,-0.6894285762074919,-0.5333083158273113,-0.17905503968308922,-0.18780305203577657,-0.359390082054603,-0.4634209238197951,-0.41251063673404426,-0.7130854638097482,-0.5670167923128985,-0.9930496573243771,-0.4506254169054395,0.5873832886477821,0.23982700411039723,-0.15773237426928305,-0.4314769520080436,-0.4365231966569009,-0.1902295672277983,-0.9546314500208468,2,2,0
7460,1,0,1,0,0,0,1,0,0.730428568713538,-0.5992323167107501,0,0,0,0,0,0,-0.2311284364176509,0.061846442444934174,0.09461643287532935,0.16237841498617653,0.22194423357970733,0.26014020675772054,1.587386705753978,-0.31549398299869896,-0.2703321242081096,-0.24226965451314272,-0.18758257689960892,-0.23134233345067495,0.08705342022170681,0.07162587725645926,-0.5208035568749699,0.016836391623940423,-0.42495513784596495,-0.40290232113093016,-0.39030926936307525,-0.39353288215675714,-0.40721132378286545,-0.6024448654452522,-0.7107873646794065,0,0,0
7461,0,0,1,0,0,1,0,0,2.6115352141037915,0.6108565032540479,0,0,0,0,0,0,1.7479585161424065,2.041843727762044,1.6501515684396804,1.6194519240694625,2.010535510822579,1.6096594563064561,1.6129410807640325,1.4567618306713899,1.6174811768898203,1.7152376017530127,1.747368259076113,-0.41060836954956886,1.868933093531092,1.9921417577035065,-0.17769084434080407,-0.3557527799695908,-0.36746975336950766,-0.32902110782230104,-0.30620349792415974,-0.3280748157386506,-0.43639607963914995,-0.6365207745136899,-0.19418344497619233,0,0,0
7462,0,1,0,0,0,0,1,0,-0.6020219717712247,1.820945323218846,0,0,0,0,0,0,0.5949484600610297,0.579696492254113,0.03971537561424713,-0.2493844037208881,-0.20906865730516735,-0.14939347799086067,0.008529262186708117,-0.2986687695777804,-0.16269915175521898,-0.3501153520651319,-0.1324149075155717,-0.1407581818089903,0.13351371482587138,-0.2884947454926693,0.5932814038514697,-0.4057924271395014,-0.4340948495320371,-0.3840914759409389,-0.3918593383206882,-0.34592743802817655,-0.3592125564503352,-0.695090136200039,1.460664927722411,0,0,0
7463,1,0,1,0,0,1,0,0,1.5142230042928102,0.2808322796272849,-1,-1,-1,-1,-1,-1,-0.7044153358848603,-0.7206618972592057,-0.6801986297045802,-0.6483077363314087,-0.69626220258846,-0.6534238299941383,-0.5079660103194149,-0.2586363652314569,-0.10025319980733201,-0.43822528696510704,-0.2421985695898058,-0.08323724551652055,-0.7185604879239621,-0.42604897138084397,-1.0510401247212946,-0.3308048862986333,3.416809545147758,0.7484250593867203,-0.38010708940304777,3.525330652084104,0.9685037795979654,2.4007109084084663,-1.02415494280752,-1,0,0
7464,0,0,0,1,0,0,1,0,1.5142230042928102,-0.15920001854173257,-1,-1,-1,-1,-1,-1,-0.6724261570147404,-0.6952289541295938,-0.7028552222567053,-0.6876255400589578,-0.6603341527639921,-0.6634401879632668,-0.3279190029871634,-0.400780409649562,-0.3489910117538567,-0.21897498384191305,-0.24275024628364616,-0.3538121064702326,-0.7141269851065395,-0.510951907312219,-1.0489529211161104,-0.042972753165684587,-0.07477973412656196,0.5858053280210933,1.022839561099988,0.2827482472865679,-0.08951825362174101,0.5001373219834898,-1.0090630419433868,-1,0,0
7465,1,0,1,0,0,0,1,0,-0.5236425282132975,-1.1492726894220218,0,0,0,-1,-1,-1,-0.6007138345138401,-0.650725045992845,-0.7175245112616477,-0.6967014413853087,-0.6994962572455568,-0.6717420342079498,-0.4272735647482468,-0.492062027289488,-0.40599778530762287,-0.4579610496171211,-0.3552922918270821,-0.012762775539289898,-0.7034922081895729,-0.5627566256981367,-0.9910399784228924,-0.3591510481052273,-0.4518601916983453,3.5108255281912806,-0.42069812571613385,3.525330652084104,3.0358868115384747,2.659301655386859,-0.8196375622179033,0,0,0
7466,0,0,1,0,0,0,1,0,0.2601519073659747,0.06081613054277616,0,0,0,0,0,0,2.015689329825345,2.187809959932053,2.299858107948836,2.4471075129128304,2.606131740622983,2.686932291505097,0.4210044438842689,0.3782076324131963,0.36029877075639727,0.6204959259027707,0.41926178632480066,0.22157842475774828,2.469099888578612,0.636999142803984,1.66079871673146,-0.4125580879284566,-0.4160636660377994,-0.4001522671142633,-0.37878486777720327,-0.39763096341383114,-0.40767031573069834,-0.7227098253497438,1.294511063967134,0,0,1
7467,1,0,1,0,0,0,1,0,2.5331557705458643,1.820945323218846,0,0,0,0,0,0,2.0419068932024347,2.1850256589184522,2.4276705042048228,0.06867181542034896,0.1421001956520406,0.22817809871569086,0.22303756361965552,0.6068951596572906,-0.2986786116082392,-0.2703095358766599,-0.019210849939527277,-0.2259072843521739,1.3188296937901496,0.009553064978551589,-0.3498661220512077,-0.4207405570853789,-0.4066138729393668,-0.42602202605204625,-0.3910696945495074,-0.36457464881172674,-0.40528034564192567,-0.7230309846563459,-0.075135516830324,0,0,0
7468,0,1,0,0,0,1,0,0,2.2980174398720825,0.5008484287117936,0,0,0,0,0,0,0.7157195142526869,0.6182425949961676,0.5537931498319437,0.6630517606315659,0.6445803927298069,0.663754314184006,0.0069387409205221495,-0.007515220092804541,0.0514161977210367,-0.024313499760572604,-0.014245759694963927,-0.1407581818089903,0.6744798763792874,-0.03902921968594372,-0.5406748520856045,-0.40966456430366616,-0.4086271678664615,-0.3839917075628537,-0.3819135419884659,-0.3891177021066324,-0.40566967384516606,-0.7125485334473651,-0.5021860824492438,0,0,0
7469,0,1,0,0,0,0,1,0,-1.1506780766767153,0.3908403541695393,1,2,2,2,2,2,-0.5693018171930232,-0.537182448207026,-0.5310815774890849,-0.47819703532466823,-0.4621378523304413,-0.39707725595179527,-0.32123881366918233,-0.492062027289488,-0.26729873625754225,-0.4579610496171211,-0.1324149075155717,-0.41251063673404426,-0.5246573716856543,-0.564586312641656,0.8174324930027611,-0.30398953504499715,-0.4518601916983453,-0.3011754581920181,-0.42069812571613385,-0.25471538827821794,-0.4365231966569009,-0.6509084985924123,0.30886085593293966,2,6,1
7470,1,0,1,0,0,1,0,0,0.4952902380397564,-0.0491919439994782,0,0,0,0,0,0,0.36976888160045635,0.4272335577190351,0.2995669124157804,0.3100574846413674,0.27600419639970125,0.3100415216850001,-0.2152040625901179,-0.10527551186607276,-0.16269915175521898,-0.13442395696115356,-0.24275024628364616,-0.1407581818089903,0.3514731580976351,-0.2641899487802461,-0.25506968916660594,-0.4189034770189438,-0.41162494008335226,-0.39649653664748785,-0.38172762018192274,-0.4028039136987108,-0.3947506020938625,-0.7205902317116459,-0.22476219156718596,0,0,0
7471,1,0,1,0,0,0,1,0,0.025013576692193062,-0.8192484657952588,0,0,0,0,0,0,1.7186098513603478,1.8924046040051776,2.07753446621821,2.2555144032620666,2.4136789798809977,2.474368932657539,0.3149696928052044,0.28151100355734254,0.255699186254074,0.29695883324680317,0.41926178632480066,0.4027467280411176,2.219126332581422,0.5277641013998348,1.8924875777454364,-0.4126783192714887,-0.41644882447682935,-0.4019524779686979,-0.38946199419451466,-0.39553864497723384,-0.39693426051908776,-0.7226648576559551,1.4088121212876583,0,0,0
7472,1,0,0,1,0,1,0,0,-0.8371603024450064,2.701009919556881,0,0,0,0,0,0,0.08457893105110131,0.12744217922772372,0.16832028642452634,-0.23834344485965767,-0.27733725370060264,-0.2547908303146626,-0.0031345604319889743,-0.2835840954762672,-0.1609209588186795,-0.24129904323517481,-0.1324149075155717,-0.1407581818089903,-0.05324794322335642,-0.2592197543963573,0.8945278313559248,-0.379189761213633,-0.42253951833159237,-0.3909053734332286,-0.3641232372146232,-0.3320929699896541,-0.3404651354975326,-0.6677260199955087,1.2638371325792734,0,0,0
7473,1,0,1,0,0,1,0,0,-0.6020219717712247,-0.2692080930839869,0,0,2,0,0,0,-0.3412652890633998,0.3295884205592596,0.15682105563675366,0.08815586046957916,0.08215531370191986,0.17944987075776872,5.445779228018976,-0.4812320048576324,-0.2904152444325557,-0.26534863378926843,0.1339346002705601,-0.19347815806445076,0.07978529052355755,1.0984352664554606,0.4921043747496807,1.2431022283659214,-0.4506292163566402,-0.40770975391685615,-0.39103073898014096,-0.3346098646530588,-0.3977941083542617,-0.23207136270546527,-0.3060881540760997,2,1,0
7474,0,1,0,0,0,1,0,0,-0.053365866865734156,0.2808322796272849,1,-1,-1,-2,-2,-2,-0.7275595140119114,-0.7167548942239916,-0.7175245112616477,-0.7079255835760618,-0.6994962572455568,-0.6894285762074919,-0.4803969750388581,-0.492062027289488,-0.4764979052621887,-0.4579610496171211,-0.4634209238197951,-0.41251063673404426,-0.7453106957169567,-0.7421205636837493,-1.0628069835221912,3.5701304637078892,-0.4518601916983453,-0.432646435477181,-0.42069812571613385,-0.4314769520080436,-0.4365231966569009,0.3926573476099254,-1.035073936486397,1,1,0
7475,0,0,1,0,0,0,1,0,-1.1506780766767153,-0.5992323167107501,2,2,2,0,0,0,-0.43052332266311194,-0.4163348026005769,-0.40385968227355135,-0.3745985359646161,-0.3452700739294541,-0.32537457088630467,-0.3954631394245275,-0.4243743870903903,-0.4032781961105625,-0.27462336377873947,-0.28688438179087594,-0.349101730584865,-0.40450240802744386,-0.5727789407469672,1.835630045519476,-0.3998435006050671,-0.42552735607220493,-0.40529513129518524,-0.3532556187923171,-0.368307004227686,-0.4097640519541653,-0.7077316324535172,1.487376978607008,2,3,1
7476,1,1,0,0,0,1,0,0,2.6115352141037915,0.06081613054277616,1,-2,-2,-2,-2,-2,-0.7275595140119114,-0.7242246050077917,-0.7175245112616477,-0.7079255835760618,-0.6994962572455568,-0.6858190778402383,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,-0.4579610496171211,-0.4413538560661802,7.071465916957823,-0.746152357521661,1.505937953851639,-1.0641040314767882,-0.4506254169054395,-0.4518601916983453,-0.432646435477181,-0.42069812571613385,3.525330652084104,3.419087281511542,1.5711372086070223,-1.035073936486397,1,1,0
7477,1,0,1,0,0,1,0,0,-1.072298633118788,0.7208645777963023,0,0,0,0,0,0,-0.5861405053939388,-0.566522394371852,-0.5380121949638776,-0.5092049771038705,-0.48580123585969004,-0.3666672322076846,-0.4060666145324339,-0.37602607266246346,-0.41656234334235753,-0.40403820084112646,0.19859110878865174,-0.30380965476402266,-0.5389825119001707,-0.46428123587229625,0.10926220061041333,-0.352167972629631,-0.3637272313905081,-0.39352577351073315,-0.38742585508286487,-0.03880666380835969,-0.38478161117488197,-0.5757844422353883,-0.23444757478585995,0,0,1
7478,0,0,1,0,0,0,1,0,0.025013576692193062,-0.48922424216849564,-1,-1,-1,-1,0,-1,-0.6855998693775819,-0.6732090251456861,-0.672335642165914,-0.5533355064888791,-0.6481048313284131,-0.636946469947626,-0.1719418841498596,-0.21086823057666512,0.494500037672878,-0.4579610496171211,-0.14256575868223453,0.23634364147534287,-0.6782479838932901,-0.05473175688779026,-0.9960366386133751,0.4917910921131455,0.20835645118595456,2.0850461531565414,-0.42069812571613385,0.35988456881038594,1.4629085677943068,1.2601738842480792,-0.9931534578954199,0,0,0
7479,1,0,0,1,0,1,0,0,-0.5236425282132975,0.940880726880811,0,0,0,0,0,0,0.43842224789005063,0.44076585941954666,0.3814445435249347,0.4511752604936551,0.4580302235477684,0.4348579752246258,-0.21255319381314128,-0.20197214072192657,-0.16269915175521898,-0.13442395696115356,-0.1324149075155717,-0.1407581818089903,0.45455843217816266,-0.2635072297714702,0.9716327107197689,-0.42052249011884574,-0.4220342766054103,-0.3991898500470955,-0.3864721867077464,-0.3952308327931657,-0.39938812719977584,-0.7256107593356509,0.9452448590873088,0,0,0
7480,0,0,1,0,0,0,1,0,-0.9155397460029336,0.3908403541695393,0,0,0,0,0,0,-0.027852138753127084,0.010366812413895086,0.06520015736012169,-0.2106328030118636,-0.1821358742591815,-0.15639590482333243,-0.3096810258015643,-0.25940993826230374,-0.3428196362682196,-0.34623290695326026,-0.3403970210933921,-0.3267274451293689,-0.08068217716532482,-0.5129454468178447,1.1933008894751989,-0.4156522283948771,-0.41392479183751874,-0.41263548781163284,-0.3931493095843541,-0.40133628264126137,-0.41179820513615933,-0.7333245977340044,1.3417105240658391,0,0,0
7481,0,0,1,0,0,0,1,0,-0.4452630846553703,-0.8192484657952588,2,2,2,2,0,0,0.8818698952582938,0.9774323951109635,1.057443918835322,1.1384957658926957,1.2040011586882597,0.9361270609769545,0.03927933999963681,-0.10527551186607276,-0.4764979052621887,-0.026578259409164376,-0.05518017037791956,-0.05017403016730566,1.077627436065397,-0.17953279169203057,1.74653193291798,-0.41169429425939547,-0.4246342531583115,-0.432646435477181,-0.39205077152104756,-0.40429249720321403,-0.4022781190788264,-0.739051554990643,1.4499043597567154,2,4,1
7482,1,1,0,0,0,0,1,0,-1.1506780766767153,-1.3692888385065305,0,0,2,0,0,0,-0.55914377392529,-0.5957276162940844,-0.5888729819481748,-0.5673073986224723,-0.5471422397656066,-0.529383418603472,-0.27628007921165904,-0.492062027289488,-0.44679162326352895,-0.42625441453683627,-0.4224865131368395,-0.36721856091320193,-0.5933921474290345,-0.6499808062593496,0.234971491776261,-0.2836221226181415,-0.4518601916983453,-0.4055913312935394,-0.3930502873439788,-0.3974211436072041,-0.39304540596939025,-0.697150218677413,0.3951236288963981,2,1,0
7483,1,0,0,1,0,0,1,0,-0.7587808588870791,-1.0392646148797675,0,0,0,0,0,0,-0.30918953596088444,-0.27318281016474477,-0.22632088261098005,-0.088282991920672,0.020637585497801245,0.04223479032662723,-0.3636527141008081,-0.2986687695777804,0.255699186254074,0.08126743814282479,-0.2979179156676834,-0.2766344092715173,-0.15773504867091676,-0.24780469256962373,0.36171671817054446,-0.4062508046689758,-0.4005021918065912,-0.2579909230084735,-0.31399329477018023,-0.40234636521505124,-0.4079920024719885,-0.6559082960281024,-0.019980956385438703,0,0,0
7484,1,0,1,0,0,1,0,0,1.1223257865031742,0.7208645777963023,-2,-2,-2,-2,-2,-1,-0.72872826614925,-0.05242965399500546,-0.4075114650237224,0.6114440207960409,-0.34433343514898346,-0.22752107015006248,4.289576302252857,1.4450615385798316,6.845473009900439,-0.44782355404723406,2.3953677036610146,0.577845893164494,-0.21282308050390678,3.953757322478865,-0.7724095367092847,3.5701304637078892,-0.1064746538480044,2.334702310956827,-0.4197559829487975,0.5887836343683066,-0.10712263904327593,1.729704964485137,-1.035073936486397,-1,0,0
7485,0,0,1,0,0,0,1,0,-1.072298633118788,-0.8192484657952588,2,2,2,2,0,0,-0.20824398098778615,-0.18905500534519265,-0.17925173388643487,-0.1668186811960306,-0.1339608305693144,-0.09270630613314457,-0.32123881366918233,-0.37602607266246346,-0.4764979052621887,-0.2961925032891373,-0.12138137363876424,-0.41251063673404426,-0.17264287782715151,-0.5427393043608263,2.178845831108487,-0.40593918000606655,-0.4258894290107823,-0.432646435477181,-0.38404056819911797,-0.35481620032724825,-0.4365231966569009,-0.7311008134823812,1.904967220942848,2,4,1
7486,1,0,1,0,0,1,0,0,-1.072298633118788,-0.9292565403375131,0,0,2,2,2,2,-0.41543054814883795,-0.3609631388946119,-0.33568789110333686,-0.2937314224953325,-0.2501393842073138,-0.22272043732161534,-0.18339363726639857,-0.3953653984336342,-0.3718983207598655,-0.33933078230993297,-0.35308558505172066,-0.31286806992819116,-0.33396326701043333,-0.5236231721151001,1.267489249219365,-0.3279507275006319,-0.4199759889798708,-0.40054915431432525,-0.38557897116374734,-0.4003540700000037,-0.40372217944123745,-0.7008427602773389,0.7320058978474483,2,4,1
7487,1,1,0,0,0,1,0,0,-0.5236425282132975,0.06081613054277616,0,0,0,-2,-2,-2,0.01860936596576607,-0.3459189318049945,-0.7175245112616477,-0.7079255835760618,-0.6994962572455568,-0.6894285762074919,-0.4272735647482468,-0.492062027289488,-0.4764979052621887,-0.4579610496171211,-0.4634209238197951,-0.41251063673404426,-0.5300085392132227,-0.7284388747478797,-0.6970185883012769,-0.43507514567532973,-0.4518601916983453,-0.432646435477181,-0.42069812571613385,-0.4314769520080436,-0.4365231966569009,-0.7812647431514584,0.2322291260260158,0,0,0
7488,1,1,0,0,0,0,1,0,-0.1317453104236614,-0.5992323167107501,-2,-2,-2,-2,-2,-2,-0.7244284126069426,-0.7242246050077917,-0.6801830902035156,-0.7079255835760618,-0.612335833372327,-0.6821734844893124,-0.5333083158273113,-0.2597000281488713,-0.4764979052621887,0.07393393070928954,-0.41906611763502916,-0.09401675956188103,-0.7243254490478233,-0.4484421548686946,-1.0389971587016618,-0.4506254169054395,3.416809545147758,-0.432646435477181,3.5496819289518546,-0.36697424897296477,3.419087281511542,2.7688282984816865,-1.0315286672172337,-2,0,0
7489,0,0,1,0,0,0,1,0,-0.6804014153291519,-0.9292565403375131,0,0,0,0,0,0,0.4037636968544042,0.06196619732723958,-0.28952003344053606,0.14437648960308438,-0.22204022079319466,-0.1739922093636932,-0.37425618920871456,-0.19965142162938607,-0.3509784038594008,-0.24226965451314272,-0.24275024628364616,-0.3219264850923596,-0.00012472724215110615,-0.46288848909439334,0.5173641765785697,-0.43524104881901754,-0.4073100877980307,-0.3982844098706592,-0.3896674101657783,-0.3728944653649352,-0.4095231232803712,-0.7225624857083534,1.366743882941603,0,0,0
7490,1,0,0,1,0,1,0,0,0.2601519073659747,0.5008484287117936,0,0,0,0,0,2,1.5639016980696732,1.5347117399191994,1.524856571356152,1.585196641448722,1.6941106548918856,1.6247832544652483,0.03715864497805552,0.005055341658456456,0.04984720395350185,0.5557885073715771,0.022054566759732573,-0.41251063673404426,1.6611327052866793,0.04584640748508013,0.9761243729798217,-0.42338304822646067,-0.4255006106174915,-0.40514362758653544,-0.3664910487170357,-0.4057687892266441,-0.4365231966569009,-0.7378426303735461,0.9108500290986272,2,1,0
7491,0,0,1,0,0,1,0,0,-1.1506780766767153,0.06081613054277616,1,2,2,2,2,0,-0.4533212038605812,-0.44851892722015646,-0.39950862197547515,-0.36852018003045456,-0.3735106167821348,-0.35378132303658966,-0.5333083158273113,-0.23194809566724126,-0.3823582792100978,-0.4579610496171211,-0.35308558505172066,-0.3219264850923596,-0.42211537763291235,-0.6030916647366187,1.6863770975026766,-0.4506254169054395,-0.3388542019913628,-0.39796160999658864,-0.42069812571613385,-0.38857542751392943,-0.3950605611243873,-0.7155823289462344,1.293775868831064,2,5,1
7492,0,0,1,0,0,1,0,0,-1.072298633118788,-0.2692080930839869,0,0,0,0,0,0,-0.38270548830335666,-0.342401132137273,-0.30589866756257983,-0.25801067323841054,0.29344688463223934,-0.16341637914764048,-0.32123881366918233,-0.35494620757188733,-0.3775466983229909,-0.3029867822349126,-0.1324149075155717,-0.41251063673404426,-0.21682027034564644,-0.515403235249438,1.9292719387675306,-0.38333243145584406,-0.408846323451607,-0.4044798419656829,-0.37846222877303953,-0.38922292854213947,-0.4365231966569009,-0.7194575171332647,0.9172748079930273,0,0,0
7493,1,0,0,1,0,1,0,0,-0.9155397460029336,0.7208645777963023,0,0,0,0,0,0,-0.5336909496010268,-0.5077676552407592,-0.47709735079081156,-0.4451740769207166,-0.4148110852719438,-0.3929624278131263,-0.40118901598279694,-0.37041766818882393,-0.4175037396028784,-0.3948713165492074,-0.3987644153017035,-0.35743547253589997,-0.4886376243512168,-0.6233820736774394,-0.1895108574176809,-0.37605170706256646,-0.3845464084486579,-0.4038962003749445,-0.39125621505596436,-0.4026894511576122,-0.40798224370473174,-0.7088315151216588,-0.3765360854155239,0,0,0
7494,1,0,0,0,1,1,0,0,-0.28850419753951584,-0.3792161676262413,0,-1,-1,0,0,0,-0.6803044121627266,-0.7185961255394374,-0.4524983206056168,-0.4632426144236352,-0.4369723122664755,-0.4220188896695169,-0.493439249421583,1.157098977847099,-0.41635314417335284,-0.40953833141627793,-0.35308558505172066,-0.38180260932751314,-0.5635455249699035,-0.21519803271048524,-0.8254967502481458,-0.35830149561624186,3.416809545147758,-0.40605603525309,-0.39643213994677534,-0.37820455074123577,-0.41888059758692586,0.456125302072606,-0.9733364842191656,0,0,0
7495,0,1,0,0,0,0,1,0,1.2790846736190287,-0.3792161676262413,0,0,0,0,0,0,1.6194246391126237,1.5407144533947583,1.431231077442192,1.647695462875868,1.2910025306931079,1.4986854290052476,0.049882815107543256,-0.03536384920329044,0.09879980950058913,-0.026578259409164376,0.7171672009986018,-0.0048819543464633346,1.5828215634576668,0.19795620264035768,0.13210397894825357,-0.42343426332044376,-0.42770801276556164,-0.4012759316331917,-0.3982432888181226,-0.3562985560427652,-0.4079023438967056,-0.7233167876623924,0.17284995026529928,0,0,0
7496,1,0,0,1,0,0,1,0,-0.6804014153291519,1.9309533977611004,-2,-2,-2,-2,-2,-2,-0.6455015707397544,-0.7242246050077917,-0.7175245112616477,-0.38768781751050924,-0.6994962572455568,-0.6894285762074919,-0.5333083158273113,-0.492062027289488,1.5349521047174872,-0.4579610496171211,-0.4634209238197951,-0.41251063673404426,-0.6765759199735765,-0.23060017354847026,-0.9157038551626455,-0.4506254169054395,-0.4518601916983453,3.5108255281912806,-0.42069812571613385,-0.4314769520080436,-0.4365231966569009,0.3926573476099254,-0.8608635707097084,-2,0,0
7497,1,1,0,0,0,1,0,0,-0.9155397460029336,-0.15920001854173257,-1,-1,-1,-1,-1,-1,-0.6910396169797628,-0.5071090033880794,-0.36706214375267876,-0.4597954372226175,-0.5800659765206405,-0.6221655741337231,1.0156473279356624,1.7058523466040694,1.083186499251953,0.2708601744392218,-0.052201116231181545,-0.19148530672833372,-0.5638213873674319,1.0240735120195863,-0.44435483950344823,3.5701304637078892,0.7606999726495854,0.08880180156676366,-0.06053935511953971,0.004954594024848804,0.06831659764044287,1.3090530069756434,-0.911022187375026,-1,0,0
7498,1,1,0,0,0,0,1,0,-0.1317453104236614,-0.2692080930839869,-1,0,0,-2,-2,-2,-0.5754197296156353,-0.5448617300348606,-0.7178042222808098,-0.7082253381152808,-0.6998143609823204,-0.6897534310605447,-0.32123881366918233,-0.492062027289488,-0.4764979052621887,-0.4579610496171211,-0.4634209238197951,-0.41251063673404426,-0.6835090739032982,-0.7011301143968426,-0.9928798980936727,-0.2980929479899111,-0.4518601916983453,-0.432646435477181,-0.42069812571613385,-0.4314769520080436,-0.4365231966569009,-0.7411153866422132,-0.8628097928271456,0,0,0
7499,1,0,1,0,0,1,0,0,0.33853135092390196,-0.5992323167107501,1,-1,-1,0,0,-1,-0.7275595140119114,-0.7206169891783413,-0.6452502918103901,-0.628890303402005,-0.6299022286136065,-0.6266413521091174,-0.5077539408172568,-0.042326006480911914,-0.466560944734468,-0.4254994946539723,-0.07956428024566402,-0.3219264850923596,-0.6987068400691804,-0.489022972750336,-1.0255495472505332,3.5701304637078892,3.416809545147758,-0.416536788667957,-0.37033637281031573,0.26764613862865433,-0.2148726948938401,1.8668719769876592,-1.035073936486397,1,1,0
7500,1,0,1,0,0,1,0,0,-1.072298633118788,-0.5992323167107501,3,2,2,-2,-2,-2,-0.2862762224535545,-0.2766257630310254,-0.7175245112616477,-0.7079255835760618,-0.6994962572455568,-0.6894285762074919,-0.4920607976575552,-0.492062027289488,-0.4764979052621887,-0.4579610496171211,-0.4634209238197951,-0.41251063673404426,-0.5764575741276923,-0.7451245273223636,-0.10244783053111561,-0.44039702833951344,-0.4518601916983453,-0.432646435477181,-0.42069812571613385,-0.4314769520080436,-0.4365231966569009,-0.7828245820793999,1.4631972623593863,3,3,0
7501,1,1,0,0,0,0,1,0,2.6115352141037915,-0.5992323167107501,1,-1,2,-1,-1,-1,-0.48018807398063684,-0.6875945803826238,-0.6985507804618228,-0.6886580279162675,-0.6794733942592694,-0.6514025109084763,-0.1433125013585122,-0.4914818475163529,-0.3549531880704891,-0.3357718742907173,-0.3519822316640399,-0.41205771597583585,-0.6757539626258384,-0.5647501652037623,-1.0402416886368084,-0.2781062833438923,-0.449963009972062,0.3179374173946866,0.3569061269958507,0.2739733004426306,-0.4346932913516477,-0.06889781823701581,-0.9510461535093856,2,2,0
7502,1,1,0,0,0,0,1,0,-0.8371603024450064,-0.3792161676262413,1,2,-1,-1,-1,-1,-0.2711113027456177,-0.638599864159422,-0.4374094650719313,-0.7079255835760618,-0.6945656493257208,-0.6912513728829549,-0.5333083158273113,1.250991404466133,-0.4764979052621887,-0.4278721000001161,-0.4634209238197951,4.736201958427669,-0.5903238819871357,1.296341852719428,-0.6225392124513079,-0.4506254169054395,1.986483887895636,-0.432646435477181,3.5496819289518546,-0.4314769520080436,3.419087281511542,2.3139091657515554,0.25698882906078985,2,2,0
7503,1,0,1,0,0,1,0,0,-1.1506780766767153,-0.7092403912530044,-1,-1,-1,-1,0,0,-0.7063055399588277,-0.7183865544954029,-0.7114641058464702,-0.6934374475138138,-0.6910134909318605,-0.6753515325752032,-0.49195476290647616,-0.454350342035705,-0.3854962667451675,-0.4579610496171211,-0.4303203221893728,-0.2766344092715173,-0.7343775370230715,-0.6615324118878384,-0.9597438512669554,-0.23771370021308402,0.3218737556708754,1.3267487483133633,-0.42069812571613385,0.06312399850347489,1.0464039103309617,0.6386324779263766,-0.8545837879421152,0,0,0
7504,1,0,1,0,0,0,1,0,-1.072298633118788,-1.3692888385065305,2,2,2,0,0,2,-0.4240591133109181,-0.3152467125745208,-0.30434471745612407,-0.2574611232498425,-0.17911388875992718,-0.16920962402708234,0.20893494172613994,-0.492062027289488,-0.3509784038594008,-0.13442395696115356,-0.4634209238197951,-0.23134233345067495,-0.295581799762461,-0.39527199846522504,1.484319886537381,-0.18300830970478055,-0.4518601916983453,-0.39705151760586466,-0.3326305459453097,-0.4314769520080436,-0.3830194953119789,-0.6542532709085809,0.6831563351194694,2,4,1
7505,0,0,1,0,0,1,0,0,-0.36688364109744304,2.701009919556881,2,2,2,2,2,2,-0.33080423598228254,-0.30568129135037597,-0.2669411383937338,-0.21964209221838799,-0.17280483131411553,-0.13878155279113538,-0.4060666145324339,-0.31800809534895114,-0.36143836230963317,-0.33933078230993297,-0.3144682164828946,-0.2766344092715173,-0.25667112709882167,-0.535912114273067,-0.37218609733191954,-0.41553135532245955,-0.4020489933698547,-0.402726314356783,-0.39090774980716225,-0.3956302904939383,-0.398612831757339,-0.7203153201761462,-0.4735286076122165,2,6,1
